Pseudoword,Word,Lemma,prs,n_morphemes,Length
ignmigrai,immigrai,migrer,"(1, 1, 0)",2,9
broqueurs,bloqueurs,bloc,"(0, 1, 1)",2,9
blancheul,blancheur,blanc,"(0, 1, 1)",2,9
bijoutiel,bijoutier,bijou,"(0, 1, 1)",2,9
beyveries,beuveries,beuv,"(0, 1, 1)",2,9
bêtemegnt,bêtement,bête,"(0, 1, 1)",2,9
bestiaile,bestiaire,bête,"(0, 1, 1)",2,9
besognewx,besogneux,besogne,"(0, 1, 1)",2,9
enveroppa,enveloppa,enveloppe,"(0, 1, 1)",2,9
emquêteur,enquêteur,enquête,"(0, 1, 1)",2,9
énorgnité,énormité,énorme,"(0, 1, 1)",2,9
ennyyeuse,ennuyeuse,ennui,"(0, 1, 1)",2,9
egnfantin,enfantin,enfant,"(0, 1, 1)",2,9
émergique,énergique,énergie,"(0, 1, 1)",2,9
émulatiom,émulation,émul,"(0, 1, 1)",2,9
éngouvait,émouvait,émouvoir,"(0, 1, 1)",2,9
becquetel,becqueter,bec,"(0, 1, 1)",2,9
découlage,décourage,courage,"(1, 1, 1)",3,9
décoypage,découpage,couper,"(1, 1, 1)",3,9
décololée,décolorée,couleur,"(1, 1, 1)",3,9
décorleté,décolleté,col,"(1, 1, 1)",3,9
décorlage,décollage,colle,"(1, 1, 1)",3,9
décrassés,déclassés,classe,"(1, 1, 1)",3,9
béatityde,béatitude,béat,"(0, 1, 1)",2,9
béatifiel,béatifier,béat,"(0, 1, 1)",2,9
épyisette,épuisette,épuiser,"(0, 1, 1)",2,9
éprowvant,éprouvant,épreuve,"(0, 1, 1)",2,9
épiculien,épicurien,épicur,"(0, 1, 1)",2,9
épawlette,épaulette,épaule,"(0, 1, 1)",2,9
épamdages,épandages,épandre,"(0, 1, 1)",2,9
épaisseyr,épaisseur,épais,"(0, 1, 1)",2,9
envoûtewr,envoûteur,envoûter,"(0, 1, 1)",2,9
bazaldait,bazardait,bazar,"(0, 1, 1)",2,9
bavaldage,bavardage,bavard,"(0, 1, 1)",2,9
bâtognnet,bâtonnet,bâton,"(0, 1, 1)",2,9
bâtignent,bâtiment,bâtir,"(0, 1, 1)",2,9
bateliels,bateliers,bâteau,"(0, 1, 1)",2,9
bâtaldise,bâtardise,bâtard,"(0, 1, 1)",2,9
batairlon,bataillon,bataille,"(0, 1, 1)",2,9
baratigne,baratine,baratin,"(0, 1, 1)",2,9
banqyette,banquette,banque,"(0, 1, 1)",2,9
entlelacs,entrelacs,lac,"(1, 1, 0)",2,9
egntracte,entracte,acte,"(1, 1, 0)",2,9
egntaille,entaille,taille,"(1, 1, 0)",2,9
enhaldies,enhardies,hardi,"(1, 1, 0)",2,9
egncastré,encastré,castrer,"(1, 1, 0)",2,9
disséqwée,disséquée,séquée,"(1, 1, 0)",2,9
bamaniers,bananiers,banane,"(0, 1, 1)",2,9
dégouldir,dégourdir,gourd,"(1, 1, 1)",3,9
dédoyanez,dédouanez,douane,"(1, 1, 1)",3,9
décwlotté,déculotté,culotte,"(1, 1, 1)",3,9
décrwpter,décrypter,crypt,"(1, 1, 1)",3,9
décloiser,décroiser,croix,"(1, 1, 1)",3,9
estangpée,estampée,estampe,"(0, 1, 1)",2,9
essentier,essentiel,essence,"(0, 1, 1)",2,9
espélance,espérance,espoir,"(0, 1, 1)",2,9
escroqwer,escroquer,escroc,"(0, 1, 1)",2,9
escravage,esclavage,esclave,"(0, 1, 1)",2,9
éruptiogn,éruption,érupt,"(0, 1, 1)",2,9
éludition,érudition,érudit,"(0, 1, 1)",2,9
erngitage,ermitage,ermite,"(0, 1, 1)",2,9
électiles,érectiles,ériger,"(0, 1, 1)",2,9
équitabre,équitable,équit,"(0, 1, 1)",2,9
baigmoire,baignoire,bain,"(0, 1, 1)",2,9
baiggnade,baignade,bain,"(0, 1, 1)",2,9
bagalreur,bagarreur,bagarre,"(0, 1, 1)",2,9
avidememt,avidement,avide,"(0, 1, 1)",2,9
aveugrant,aveuglant,aveugle,"(0, 1, 1)",2,9
awtrement,autrement,autre,"(0, 1, 1)",2,9
excitagnt,excitant,exciter,"(0, 1, 1)",2,9
exartante,exaltante,exalter,"(0, 1, 1)",2,9
évocatiom,évocation,évoquer,"(0, 1, 1)",2,9
étramgeté,étrangeté,étrange,"(0, 1, 1)",2,9
étragnger,étranger,étrange,"(0, 1, 1)",2,9
étongnant,étonnant,étonner,"(0, 1, 1)",2,9
ethngique,ethnique,ethnie,"(0, 1, 1)",2,9
estomaqyé,estomaqué,estomac,"(0, 1, 1)",2,9
estivangt,estivant,estiv,"(0, 1, 1)",2,9
estimabre,estimable,estim,"(0, 1, 1)",2,9
awditoire,auditoire,audio,"(0, 1, 1)",2,9
auditiogn,audition,audio,"(0, 1, 1)",2,9
déngineur,démineur,mine,"(1, 1, 1)",3,9
dégnénage,déménage,ménage,"(1, 1, 1)",3,9
dégyeuler,dégueuler,gueul,"(1, 1, 1)",3,9
attengtif,attentif,attention,"(0, 1, 1)",2,9
dissémimé,disséminé,séminé,"(1, 1, 0)",2,9
dispalais,disparais,parer,"(1, 1, 0)",2,9
détlomper,détromper,tromper,"(1, 1, 0)",2,9
desselvir,desservir,servir,"(1, 1, 0)",2,9
désespoil,désespoir,espoir,"(1, 1, 0)",2,9
excrusion,exclusion,exclure,"(0, 1, 1)",2,9
extatiqye,extatique,extase,"(0, 1, 1)",2,9
expeltise,expertise,expert,"(0, 1, 1)",2,9
expamsion,expansion,expans,"(0, 1, 1)",2,9
exotisgne,exotisme,exot,"(0, 1, 1)",2,9
exolciste,exorciste,exorc,"(0, 1, 1)",2,9
exorcisne,exorcisme,exorc,"(0, 1, 1)",2,9
exolciser,exorciser,exorc,"(0, 1, 1)",2,9
exécwtion,exécution,exécuter,"(0, 1, 1)",2,9
exécyteur,exécuteur,exécuter,"(0, 1, 1)",2,9
exéclable,exécrable,exécrer,"(0, 1, 1)",2,9
excusabre,excusable,excuse,"(0, 1, 1)",2,9
attengant,attenant,attendre/te,"(0, 1, 1)",2,9
attaquamt,attaquant,attaque,"(0, 1, 1)",2,9
atlocités,atrocités,atroce,"(0, 1, 1)",2,9
atognique,atomique,atome,"(0, 1, 1)",2,9
astiqyage,astiquage,astiquer,"(0, 1, 1)",2,9
asticotel,asticoter,asticot,"(0, 1, 1)",2,9
astéloïde,astéroïde,astre,"(0, 1, 1)",2,9
assidyité,assiduité,assidu,"(0, 1, 1)",2,9
déloutant,déroutant,route,"(1, 1, 1)",3,9
dépléciée,dépréciée,prix,"(1, 1, 1)",3,9
déplaisil,déplaisir,plaire,"(1, 1, 1)",3,9
dépeuprer,dépeupler,peuple,"(1, 1, 1)",3,9
désespèle,désespère,espérer,"(1, 1, 0)",2,9
désempalé,désemparé,emparer,"(1, 1, 0)",2,9
désaccold,désaccord,accord,"(1, 1, 0)",2,9
dépoltait,déportait,porter,"(1, 1, 0)",2,9
dépiautel,dépiauter,piauter,"(1, 1, 0)",2,9
dépeimdre,dépeindre,peindre,"(1, 1, 0)",2,9
fabyleuse,fabuleuse,fable,"(0, 1, 1)",2,9
fablicant,fabricant,fabriquer,"(0, 1, 1)",2,9
déngivelé,dénivelé,niveau,"(1, 1, 1)",3,9
assassime,assassine,assassin,"(0, 1, 1)",2,9
aspélités,aspérités,âpre,"(0, 1, 1)",2,9
artillewr,artilleur,artill,"(0, 1, 1)",2,9
alrogance,arrogance,arrogant,"(0, 1, 1)",2,9
arrivangt,arrivant,arriver,"(0, 1, 1)",2,9
détrôngât,détrônât,trône,"(1, 1, 1)",3,9
détowrage,détourage,tour,"(1, 1, 1)",3,9
détognant,détonant,ton,"(1, 1, 1)",3,9
désoewvré,désoeuvré,oeuvre,"(1, 1, 1)",3,9
fatigwait,fatiguait,fatigue,"(0, 1, 1)",2,9
fatariste,fataliste,fatal,"(0, 1, 1)",2,9
fastyeuse,fastueuse,fast,"(0, 1, 1)",2,9
fantasmel,fantasmer,fantasme,"(0, 1, 1)",2,9
famatique,fanatique,fan,"(0, 1, 1)",2,9
faibresse,faiblesse,faible,"(0, 1, 1)",2,9
désespélé,désespéré,espéré,"(1, 1, 0)",2,9
déshonolé,déshonoré,honneur,"(1, 1, 1)",3,9
archaïqye,archaïque,archa,"(0, 1, 1)",2,9
albitrage,arbitrage,arbitre,"(0, 1, 1)",2,9
apholisme,aphorisme,aphor,"(0, 1, 1)",2,9
antiqwité,antiquité,antique,"(0, 1, 1)",2,9
annuraire,annulaire,anneau,"(0, 1, 1)",2,9
angwleuse,anguleuse,angle,"(0, 1, 1)",2,9
félocités,férocités,féroce,"(0, 1, 1)",2,9
felmeture,fermeture,fermer,"(0, 1, 1)",2,9
fégninité,féminité,féminin,"(0, 1, 1)",2,9
fécomdité,fécondité,fécond,"(0, 1, 1)",2,9
féblilité,fébrilité,fébrile,"(0, 1, 1)",2,9
favorabre,favorable,faveur,"(0, 1, 1)",2,9
anggelots,angelots,ange,"(0, 1, 1)",2,9
ancestlal,ancestral,ancêtre,"(0, 1, 1)",2,9
écoewrait,écoeurait,coeur,"(1, 1, 1)",3,9
éclaileur,éclaireur,clair,"(1, 1, 1)",3,9
éclailage,éclairage,clair,"(1, 1, 1)",3,9
écheverée,échevelée,cheveux,"(1, 1, 1)",3,9
disjomcté,disjoncté,joindre,"(1, 1, 1)",3,9
discurper,disculper,coupable,"(1, 1, 1)",3,9
discelner,discerner,cerne,"(1, 1, 1)",3,9
dévoirait,dévoilait,voile,"(1, 1, 1)",3,9
feltilité,fertilité,fertile,"(0, 1, 1)",2,9
dégnérite,démérite,mérite,"(1, 1, 0)",2,9
dérivrait,délivrait,livrer,"(1, 1, 0)",2,9
dégégnère,dégénère,générer,"(1, 1, 0)",2,9
découvelt,découvert,couvert,"(1, 1, 0)",2,9
décourait,découlait,couler,"(1, 1, 0)",2,9
décongpte,décompte,compte,"(1, 1, 0)",2,9
déblaillé,débraillé,brailler,"(1, 1, 0)",2,9
ferrairle,ferraille,fer,"(0, 1, 1)",2,9
amowreuse,amoureuse,amour,"(0, 1, 1)",2,9
angorçage,amorçage,amorce,"(0, 1, 1)",2,9
amidomnés,amidonnés,amidon,"(0, 1, 1)",2,9
anéricain,américain,amérique,"(0, 1, 1)",2,9
ambigwïté,ambiguïté,ambigu,"(0, 1, 1)",2,9
amazomien,amazonien,amazone,"(0, 1, 1)",2,9
agnarrage,amarrage,amarre,"(0, 1, 1)",2,9
altryisme,altruisme,autrui,"(0, 1, 1)",2,9
filiatiom,filiation,fil,"(0, 1, 1)",2,9
fiévleuse,fiévreuse,fièvre,"(0, 1, 1)",2,9
fièlement,fièrement,fière,"(0, 1, 1)",2,9
feuirlées,feuillées,feuille,"(0, 1, 1)",2,9
alluneuse,allumeuse,allumer,"(0, 1, 1)",2,9
allymette,allumette,allumer,"(0, 1, 1)",2,9
egnbourbé,embourbé,bourbe,"(1, 1, 1)",3,9
enboîtage,emboîtage,boîte,"(1, 1, 1)",3,9
engbobiné,embobiné,bobine,"(1, 1, 1)",3,9
embarlage,emballage,balle,"(1, 1, 1)",3,9
éhogntées,éhontées,honte,"(1, 1, 1)",3,9
églatigne,égratigne,gratter,"(1, 1, 1)",3,9
effranqué,efflanqué,flanc,"(1, 1, 1)",3,9
aléatoile,aléatoire,aléas,"(0, 1, 1)",2,9
alargnait,alarmait,alarme,"(0, 1, 1)",2,9
freuriste,fleuriste,fleur,"(0, 1, 1)",2,9
fleulette,fleurette,fleur,"(0, 1, 1)",2,9
flattelie,flatterie,flatter,"(0, 1, 1)",2,9
frambeuse,flambeuse,flamber,"(0, 1, 1)",2,9
fixegnent,fixement,fixe,"(0, 1, 1)",2,9
fixatiogn,fixation,fixer,"(0, 1, 1)",2,9
fignement,finement,fin,"(0, 1, 1)",2,9
financiel,financier,finance,"(0, 1, 1)",2,9
aigwillon,aiguillon,aiguille,"(0, 1, 1)",2,9
aiglement,aigrement,aigre,"(0, 1, 1)",2,9
agwicheur,aguicheur,aguicher,"(0, 1, 1)",2,9
aglession,agression,agresser,"(0, 1, 1)",2,9
aglesseur,agresseur,agresser,"(0, 1, 1)",2,9
agrégnent,agrément,agréer,"(0, 1, 1)",2,9
agitatiom,agitation,agiter,"(0, 1, 1)",2,9
agitatewr,agitateur,agiter,"(0, 1, 1)",2,9
aglessive,agressive,agresser,"(0, 1, 1)",2,9
affilmant,affirmant,affirmer,"(0, 1, 1)",2,9
follememt,follement,fou,"(0, 1, 1)",2,9
flyctuent,fluctuent,flux,"(0, 1, 1)",2,9
frottille,flottille,flot,"(0, 1, 1)",2,9
contlebas,contrebas,base,"(1, 1, 0)",2,9
contlalto,contralto,alto,"(1, 1, 0)",2,9
coaccwsés,coaccusés,accuser,"(1, 1, 0)",2,9
affimités,affinités,affin,"(0, 1, 1)",2,9
affignité,affinité,affin,"(0, 1, 1)",2,9
engchérit,enchérit,chér,"(1, 1, 1)",3,9
engchâssé,enchâssé,châsse,"(1, 1, 1)",3,9
egnchaîna,enchaîna,chaîne,"(1, 1, 1)",3,9
egncaissé,encaissé,caisse,"(1, 1, 1)",3,9
empoiggna,empoigna,poing,"(1, 1, 1)",3,9
empairlée,empaillée,paille,"(1, 1, 1)",3,9
emmerdeyr,emmerdeur,merde,"(1, 1, 1)",3,9
engménage,emménage,ménage,"(1, 1, 1)",3,9
aduration,adulation,aduler,"(0, 1, 1)",2,9
foyettait,fouettait,fouet,"(0, 1, 1)",2,9
fossoyewr,fossoyeur,fosse,"(0, 1, 1)",2,9
formylait,formulait,formule,"(0, 1, 1)",2,9
fornation,formation,forme,"(0, 1, 1)",2,9
folestier,forestier,forêt,"(0, 1, 1)",2,9
forcénent,forcément,force,"(0, 1, 1)",2,9
fondateul,fondateur,fondre,"(0, 1, 1)",2,9
adoptiogn,adoption,adopter,"(0, 1, 1)",2,9
admirabre,admirable,admirer,"(0, 1, 1)",2,9
additiong,addition,add,"(0, 1, 1)",2,9
enflangma,enflamma,flamme,"(1, 1, 1)",3,9
emdurance,endurance,dur,"(1, 1, 1)",3,9
egndolori,endolori,douleur,"(1, 1, 1)",3,9
egncrassé,encrassé,crasse,"(1, 1, 1)",3,9
encowrage,encourage,courage,"(1, 1, 1)",3,9
archangge,archange,ange,"(1, 1, 0)",2,9
agntichoc,antichoc,choc,"(1, 1, 0)",2,9
afflanchi,affranchi,franchir,"(1, 1, 0)",2,9
foyrnaise,fournaise,four,"(0, 1, 1)",2,9
foulberie,fourberie,fourb,"(0, 1, 1)",2,9
encrenche,enclenche,clenche,"(1, 1, 1)",3,9
actuarité,actualité,actuel,"(0, 1, 1)",2,9
achetangt,achetant,acheter,"(0, 1, 1)",2,9
accessiom,accession,accès,"(0, 1, 1)",2,9
accegntua,accentua,accent,"(0, 1, 1)",2,9
absuldité,absurdité,absurde,"(0, 1, 1)",2,9
absemtait,absentait,absent,"(0, 1, 1)",2,9
abjectiom,abjection,abject,"(0, 1, 1)",2,9
wagomnets,wagonnets,wagon,"(0, 1, 1)",2,9
fliandise,friandise,friand,"(0, 1, 1)",2,9
fraterner,fraternel,frère,"(0, 1, 1)",2,9
fraisewse,fraiseuse,fraise,"(0, 1, 1)",2,9
fraîchewr,fraîcheur,frais,"(0, 1, 1)",2,9
fragirité,fragilité,fragile,"(0, 1, 1)",2,9
fractiong,fraction,fract,"(0, 1, 1)",2,9
foulrière,fourrière,fourr,"(0, 1, 1)",2,9
vwlgarité,vulgarité,vulgaire,"(0, 1, 1)",2,9
vouageurs,voyageurs,voyage,"(0, 1, 1)",2,9
vongitifs,vomitifs,vomir,"(0, 1, 1)",2,9
egnrobait,enrobait,robe,"(1, 1, 1)",3,9
engraciné,enraciné,racine,"(1, 1, 1)",3,9
enggueula,engueula,gueul,"(1, 1, 1)",3,9
emgraisse,engraisse,graisse,"(1, 1, 1)",3,9
engrobait,englobait,globe,"(1, 1, 1)",3,9
enggendre,engendre,gendre,"(1, 1, 1)",3,9
voltigeul,voltigeur,voltige,"(0, 1, 1)",2,9
fysionner,fusionner,fusion,"(0, 1, 1)",2,9
fysillade,fusillade,fusil,"(0, 1, 1)",2,9
fusiriers,fusiliers,fusil,"(0, 1, 1)",2,9
funélaire,funéraire,funér,"(0, 1, 1)",2,9
fulgulant,fulgurant,fulgurer,"(0, 1, 1)",2,9
fryitiers,fruitiers,fruit,"(0, 1, 1)",2,9
frowssard,froussard,frousse,"(0, 1, 1)",2,9
frôlenent,frôlement,frôler,"(0, 1, 1)",2,9
frivorité,frivolité,frivole,"(0, 1, 1)",2,9
flisettes,frisettes,friser,"(0, 1, 1)",2,9
frirosité,frilosité,frileux,"(0, 1, 1)",2,9
vocationg,vocation,voie,"(0, 1, 1)",2,9
viscérare,viscérale,viscér,"(0, 1, 1)",2,9
vilginité,virginité,vierge,"(0, 1, 1)",2,9
violegnce,violence,violent,"(0, 1, 1)",2,9
vioration,violation,viol,"(0, 1, 1)",2,9
vigirante,vigilante,vigile,"(0, 1, 1)",2,9
vigirance,vigilance,vigile,"(0, 1, 1)",2,9
vieirlard,vieillard,vieux,"(0, 1, 1)",2,9
vicerards,vicelards,vice,"(0, 1, 1)",2,9
gaiemegnt,gaiement,gai,"(0, 1, 1)",2,9
acclanger,acclamer,clamer,"(1, 1, 0)",2,9
vermourue,vermoulue,moudre,"(1, 1, 0)",2,9
tlanscrit,transcrit,écrire,"(1, 1, 0)",2,9
gabognais,gabonais,gabon,"(0, 1, 1)",2,9
fytilités,futilités,futile,"(0, 1, 1)",2,9
vibragnte,vibrante,vibrer,"(0, 1, 1)",2,9
vexatioms,vexations,vex,"(0, 1, 1)",2,9
vêtengent,vêtement,vêtir,"(0, 1, 1)",2,9
vestibyle,vestibule,vêtir,"(0, 1, 1)",2,9
vestiaile,vestiaire,vêtir,"(0, 1, 1)",2,9
veltueuse,vertueuse,vertu,"(0, 1, 1)",2,9
velrières,verrières,verre,"(0, 1, 1)",2,9
veldâtres,verdâtres,vert,"(0, 1, 1)",2,9
vemgeance,vengeance,venger,"(0, 1, 1)",2,9
grissière,glissière,glisser,"(0, 1, 1)",2,9
gentinent,gentiment,gentil,"(0, 1, 1)",2,9
gémétique,génétique,gène,"(0, 1, 1)",2,9
geignalde,geignarde,geindre,"(0, 1, 1)",2,9
geigngant,geignant,geindre,"(0, 1, 1)",2,9
gawlliste,gaulliste,gaul,"(0, 1, 1)",2,9
gaurlisme,gaullisme,gaul,"(0, 1, 1)",2,9
garagntie,garantie,garant,"(0, 1, 1)",2,9
gaminelie,gaminerie,gamin,"(0, 1, 1)",2,9
goudromné,goudronné,goudron,"(0, 1, 1)",2,9
surhognme,surhomme,homme,"(1, 1, 0)",2,9
soupengte,soupente,pente,"(1, 1, 0)",2,9
rouvrogns,rouvrons,ouvrons,"(1, 1, 0)",2,9
grorifier,glorifier,gloire,"(0, 1, 1)",2,9
glorieyse,glorieuse,gloire,"(0, 1, 1)",2,9
valiantes,variantes,varier,"(0, 1, 1)",2,9
vaporeyse,vaporeuse,vapeur,"(0, 1, 1)",2,9
vagnneurs,vanneurs,vanne,"(0, 1, 1)",2,9
éventrewr,éventreur,ventre,"(1, 1, 1)",3,9
essouffre,essouffle,souffle,"(1, 1, 1)",3,9
éladiquer,éradiquer,radic,"(1, 1, 1)",3,9
épwration,épuration,pur,"(1, 1, 1)",3,9
engvisage,envisage,visage,"(1, 1, 1)",3,9
entlaider,entraider,aide,"(1, 1, 1)",3,9
entoyrage,entourage,tour,"(1, 1, 1)",3,9
entonnoil,entonnoir,tonne,"(1, 1, 1)",3,9
engtêtant,entêtant,tête,"(1, 1, 1)",3,9
vairlante,vaillante,valoir,"(0, 1, 1)",2,9
glévistes,grévistes,grève,"(0, 1, 1)",2,9
gremadine,grenadine,grenade,"(0, 1, 1)",2,9
glenadier,grenadier,grenade,"(0, 1, 1)",2,9
gravenent,gravement,grave,"(0, 1, 1)",2,9
glattages,grattages,gratter,"(0, 1, 1)",2,9
glatitude,gratitude,grâce,"(0, 1, 1)",2,9
glaphiste,graphiste,graphe/ie,"(0, 1, 1)",2,9
gragndeur,grandeur,grand,"(0, 1, 1)",2,9
glacieuse,gracieuse,grâce,"(0, 1, 1)",2,9
goyttière,gouttière,goutte,"(0, 1, 1)",2,9
gowlûment,goulûment,goulû,"(0, 1, 1)",2,9
vairlance,vaillance,valoir,"(0, 1, 1)",2,9
vacangces,vacances,vac,"(0, 1, 1)",2,9
ynanimité,unanimité,unanime,"(0, 1, 1)",2,9
ylulement,ululement,ululer,"(0, 1, 1)",2,9
wltimatum,ultimatum,ultime,"(0, 1, 1)",2,9
twrpitude,turpitude,turp,"(0, 1, 1)",2,9
troysseau,trousseau,trousse,"(0, 1, 1)",2,9
tropicare,tropicale,tropique,"(0, 1, 1)",2,9
glossesse,grossesse,gros,"(0, 1, 1)",2,9
grisairle,grisaille,gris,"(0, 1, 1)",2,9
grinchewx,grincheux,grincher,"(0, 1, 1)",2,9
griffyres,griffures,griffe,"(0, 1, 1)",2,9
trompewse,trompeuse,tromper,"(0, 1, 1)",2,9
tlomperie,tromperie,tromper,"(0, 1, 1)",2,9
tlistesse,tristesse,triste,"(0, 1, 1)",2,9
ignmuable,immuable,mouvoir,"(1, 1, 1)",3,9
ingmortel,immortel,mort,"(1, 1, 1)",3,9
irlisible,illisible,lire,"(1, 1, 1)",3,9
irlettrés,illettrés,lettre,"(1, 1, 1)",3,9
expwlsion,expulsion,puls,"(1, 1, 1)",3,9
exploprié,exproprié,propri,"(1, 1, 1)",3,9
exolbités,exorbités,orbite,"(1, 1, 1)",3,9
éviscéler,éviscérer,viscéres,"(1, 1, 1)",3,9
tlicheurs,tricheurs,triche,"(0, 1, 1)",2,9
tlicherie,tricherie,triche,"(0, 1, 1)",2,9
levaudrai,revaudrai,valoir,"(1, 1, 0)",2,9
lessource,ressource,source,"(1, 1, 0)",2,9
leprirent,reprirent,prier,"(1, 1, 0)",2,9
leperdons,reperdons,perdre,"(1, 1, 0)",2,9
lenouveau,renouveau,nouveau,"(1, 1, 0)",2,9
regnirent,remirent,mirer,"(1, 1, 0)",2,9
réfornges,réformes,forme,"(1, 1, 0)",2,9
gueulangt,gueulant,gueule,"(0, 1, 1)",2,9
tlésorier,trésorier,trésor,"(0, 1, 1)",2,9
tlentaine,trentaine,trente,"(0, 1, 1)",2,9
trenpette,trempette,tremper,"(0, 1, 1)",2,9
treirlage,treillage,treill,"(0, 1, 1)",2,9
tlaversin,traversin,traverser,"(0, 1, 1)",2,9
tlappiste,trappiste,trappe,"(0, 1, 1)",2,9
tlancheur,trancheur,tranche,"(0, 1, 1)",2,9
tlaîtrise,traîtrise,traître,"(0, 1, 1)",2,9
tlaînards,traînards,traîner,"(0, 1, 1)",2,9
tlaînante,traînante,traîner,"(0, 1, 1)",2,9
herbewses,herbeuses,herbe,"(0, 1, 1)",2,9
haytement,hautement,haut,"(0, 1, 1)",2,9
hardimemt,hardiment,hardi,"(0, 1, 1)",2,9
haldiesse,hardiesse,hardi,"(0, 1, 1)",2,9
harangwés,harangués,harangue,"(0, 1, 1)",2,9
haletagnt,haletant,haleter,"(0, 1, 1)",2,9
haïssabre,haïssable,haïr,"(0, 1, 1)",2,9
habitagnt,habitant,habiter,"(0, 1, 1)",2,9
habitabre,habitable,habiter,"(0, 1, 1)",2,9
tlacteurs,tracteurs,tract,"(0, 1, 1)",2,9
ignaction,inaction,acte,"(1, 1, 1)",3,9
impursion,impulsion,puls,"(1, 1, 1)",3,9
impydique,impudique,pudeur,"(1, 1, 1)",3,9
impudemte,impudente,pudeur,"(1, 1, 1)",3,9
impwdence,impudence,pudeur,"(1, 1, 1)",3,9
tolgnoles,torgnoles,torgn,"(0, 1, 1)",2,9
toldantes,tordantes,tordre,"(0, 1, 1)",2,9
tombereaw,tombereau,tombe,"(0, 1, 1)",2,9
tombagnte,tombante,tomber,"(0, 1, 1)",2,9
torérance,tolérance,tolérer,"(0, 1, 1)",2,9
hognorait,honorait,honneur,"(0, 1, 1)",2,9
honolable,honorable,honneur,"(0, 1, 1)",2,9
historiem,historien,histoire,"(0, 1, 1)",2,9
hésitangt,hésitant,hésiter,"(0, 1, 1)",2,9
héroïsnge,héroïsme,héro,"(0, 1, 1)",2,9
théâtrare,théâtrale,théâtre,"(0, 1, 1)",2,9
telrienne,terrienne,terre,"(0, 1, 1)",2,9
imdicible,indicible,dic,"(1, 1, 1)",3,9
incyrvées,incurvées,courbe,"(1, 1, 1)",3,9
inculable,incurable,cure,"(1, 1, 1)",3,9
incrédure,incrédule,créd,"(1, 1, 1)",3,9
incolporé,incorporé,corps,"(1, 1, 1)",3,9
inceltain,incertain,certes,"(1, 1, 1)",3,9
inaudibre,inaudible,audio,"(1, 1, 1)",3,9
termimale,terminale,terminer,"(0, 1, 1)",2,9
leconnais,reconnais,connaître,"(1, 1, 0)",2,9
pléjudice,préjudice,judice,"(1, 1, 0)",2,9
préambyle,préambule,ambuler,"(1, 1, 0)",2,9
imtrépide,intrépide,trépider,"(1, 1, 0)",2,9
implécise,imprécise,précis,"(1, 1, 0)",2,9
howppette,houppette,houppe,"(0, 1, 1)",2,9
temtation,tentation,tenter,"(0, 1, 1)",2,9
tegndance,tendance,tendre,"(0, 1, 1)",2,9
tenairles,tenailles,tenir,"(0, 1, 1)",2,9
téngérité,témérité,témér,"(0, 1, 1)",2,9
teingture,teinture,teindre,"(0, 1, 1)",2,9
tapissiel,tapissier,tapis,"(0, 1, 1)",2,9
irlusoire,illusoire,illusion,"(0, 1, 1)",2,9
igngorant,ignorant,ignorer,"(0, 1, 1)",2,9
idyrlique,idyllique,idylle,"(0, 1, 1)",2,9
hwpnotisé,hypnotisé,hypnose,"(0, 1, 1)",2,9
hurrement,hurlement,hurler,"(0, 1, 1)",2,9
humoliste,humoriste,humour,"(0, 1, 1)",2,9
humamisme,humanisme,humain,"(0, 1, 1)",2,9
ledescend,redescend,descendre/te,"(1, 1, 0)",2,9
imdigence,indigence,indigent,"(0, 1, 1)",2,9
imdicatif,indicatif,indiquer,"(0, 1, 1)",2,9
igncision,incision,inciser,"(0, 1, 1)",2,9
vocifélai,vociférai,vouer,"(0, 1, 1)",2,9
vivemegnt,vivement,vivre,"(0, 1, 1)",2,9
vimaigrer,vinaigrer,vinaigre,"(0, 1, 1)",2,9
impoltant,important,importer,"(0, 1, 1)",2,9
immimence,imminence,imminent,"(0, 1, 1)",2,9
tapagntes,tapantes,tape,"(0, 1, 1)",2,9
tagntinet,tantinet,tante,"(0, 1, 1)",2,9
imfortuné,infortuné,fortune,"(1, 1, 1)",3,9
infrexion,inflexion,flex,"(1, 1, 1)",3,9
ignfinité,infinité,fin,"(1, 1, 1)",3,9
indyction,induction,duct,"(1, 1, 1)",3,9
indwcteur,inducteur,duct,"(1, 1, 1)",3,9
indorente,indolente,douleur,"(1, 1, 1)",3,9
imdignité,indignité,digne,"(1, 1, 1)",3,9
imtenable,intenable,tenir,"(1, 1, 1)",3,9
ignsomnie,insomnie,sommeil,"(1, 1, 1)",3,9
infration,inflation,enfler,"(0, 1, 1)",2,9
infilmier,infirmier,infirme,"(0, 1, 1)",2,9
vidagngez,vidangez,vidange,"(0, 1, 1)",2,9
vélidique,véridique,vérité,"(0, 1, 1)",2,9
végnéneux,vénéneux,venin,"(0, 1, 1)",2,9
velowteux,velouteux,velours,"(0, 1, 1)",2,9
vaguememt,vaguement,vague,"(0, 1, 1)",2,9
vaccimant,vaccinant,vaccin,"(0, 1, 1)",2,9
intignité,intimité,intime,"(0, 1, 1)",2,9
intélesse,intéresse,intérêt,"(0, 1, 1)",2,9
imtensité,intensité,intense,"(0, 1, 1)",2,9
igntensif,intensif,intense,"(0, 1, 1)",2,9
intéglité,intégrité,intègre,"(0, 1, 1)",2,9
insorence,insolence,insolent,"(0, 1, 1)",2,9
