Pseudoword,Word,Lemma,Levenshtein_Distance,prs,n_morphemes,Length
égoyt,égout,égout,5,"(0, 1, 0)",1,5
égald,égard,égard,7,"(0, 1, 0)",1,5
zérés,zélés,zélés,7,"(0, 1, 0)",1,5
yagon,wagon,wagon,6,"(0, 1, 0)",1,5
vlaie,vraie,vrai,7,"(0, 1, 0)",1,5
voyoy,voyou,voyou,4,"(0, 1, 0)",1,5
clêpe,crêpe,crêpe,7,"(0, 1, 0)",1,5
crane,crame,cramer,7,"(0, 1, 0)",1,5
coura,coula,couler,6,"(0, 1, 0)",1,5
colse,corse,corse,6,"(0, 1, 0)",1,5
colde,corde,corde,6,"(0, 1, 0)",1,5
curot,culot,culot,6,"(0, 1, 0)",1,5
cyirs,cuirs,cuir,7,"(0, 1, 0)",1,5
cloix,croix,croix,6,"(0, 1, 0)",1,5
cloît,croît,croître,6,"(0, 1, 0)",1,5
cloit,croit,croire,6,"(0, 1, 0)",1,5
clise,crise,crise,7,"(0, 1, 0)",1,5
vitle,vitre,vitre,7,"(0, 1, 0)",1,5
visom,vison,vison,6,"(0, 1, 0)",1,5
virws,virus,virus,6,"(0, 1, 0)",1,5
épowx,époux,époux,5,"(0, 1, 0)",1,5
épime,épine,épine,7,"(0, 1, 0)",1,5
épals,épars,épars,7,"(0, 1, 0)",1,5
emgin,engin,engin,6,"(0, 1, 0)",1,5
enfel,enfer,enfer,5,"(0, 1, 0)",1,5
éroge,éloge,éloge,6,"(0, 1, 0)",1,5
érite,élite,élite,7,"(0, 1, 0)",1,5
élile,élire,élire,7,"(0, 1, 0)",1,5
vieir,vieil,vieux,7,"(0, 1, 0)",1,5
vêtil,vêtir,vêtir,6,"(0, 1, 0)",1,5
velve,verve,verve,7,"(0, 1, 0)",1,5
verty,vertu,vertu,6,"(0, 1, 0)",1,5
velso,verso,verso,6,"(0, 1, 0)",1,5
éthel,éther,éther,6,"(0, 1, 0)",1,5
essol,essor,essor,5,"(0, 1, 0)",1,5
voret,volet,volet,6,"(0, 1, 0)",1,5
voirà,voilà,voilà,6,"(0, 1, 0)",1,5
voeyx,voeux,voeux,5,"(0, 1, 0)",1,5
exigw,exigu,exigu,6,"(0, 1, 0)",1,5
excru,exclu,exclure,6,"(0, 1, 0)",1,5
éviel,évier,évier,6,"(0, 1, 0)",1,5
eyros,euros,euro,6,"(0, 1, 0)",1,5
étwve,étuve,étuve,7,"(0, 1, 0)",1,5
étyde,étude,étude,7,"(0, 1, 0)",1,5
étlon,étron,étron,6,"(0, 1, 0)",1,5
êtles,êtres,êtres,7,"(0, 1, 0)",1,5
étore,étole,étole,6,"(0, 1, 0)",1,5
virle,ville,ville,7,"(0, 1, 0)",1,5
virla,villa,villa,7,"(0, 1, 0)",1,5
vigme,vigne,vigne,7,"(0, 1, 0)",1,5
dange,dame,dame,7,"(0, 1, 0)",1,5
cleva,creva,crever,7,"(0, 1, 0)",1,5
crine,crime,crime,7,"(0, 1, 0)",1,5
crewx,creux,creux,6,"(0, 1, 0)",1,5
clête,crête,crête,7,"(0, 1, 0)",1,5
clash,crash,crash,7,"(0, 1, 0)",1,5
claie,craie,craie,7,"(0, 1, 0)",1,5
clade,crade,crade,7,"(0, 1, 0)",1,5
clabe,crabe,crabe,7,"(0, 1, 0)",1,5
dowte,doute,doute,6,"(0, 1, 0)",1,5
diles,dires,dires,7,"(0, 1, 0)",1,5
wtile,utile,utile,7,"(0, 1, 0)",1,5
fayne,faune,faune,7,"(0, 1, 0)",1,5
fatar,fatal,fatal,7,"(0, 1, 0)",1,5
falce,farce,farce,7,"(0, 1, 0)",1,5
faile,faire,faire,7,"(0, 1, 0)",1,5
faign,faim,faim,7,"(0, 1, 0)",1,5
fabre,fable,fable,7,"(0, 1, 0)",1,5
extla,extra,extra,7,"(0, 1, 0)",1,5
velre,verre,verre,7,"(0, 1, 0)",1,5
velra,verra,voir,7,"(0, 1, 0)",1,5
velge,verge,verge,7,"(0, 1, 0)",1,5
velbe,verbe,verbe,7,"(0, 1, 0)",1,5
vegnt,vent,vent,6,"(0, 1, 0)",1,5
turme,turne,turne,7,"(0, 1, 0)",1,5
tulbo,turbo,turbo,6,"(0, 1, 0)",1,5
fible,fibre,fibre,7,"(0, 1, 0)",1,5
ferrw,ferry,ferry,7,"(0, 1, 0)",1,5
femte,fente,fente,6,"(0, 1, 0)",1,5
feims,feins,feindre,7,"(0, 1, 0)",1,5
fayve,fauve,fauve,7,"(0, 1, 0)",1,5
vangp,vamp,vamp,7,"(0, 1, 0)",1,5
varve,valve,valve,7,"(0, 1, 0)",1,5
varet,valet,valet,7,"(0, 1, 0)",1,5
vaign,vain,vain,7,"(0, 1, 0)",1,5
dîgna,dîna,dîner,6,"(0, 1, 0)",1,5
démué,dénué,dénuer,5,"(0, 1, 0)",1,5
érève,élève,élève,7,"(0, 1, 0)",1,5
éreva,éleva,élever,7,"(0, 1, 0)",1,5
écune,écume,écume,7,"(0, 1, 0)",1,5
ébowé,éboué,éboué,5,"(0, 1, 0)",1,5
coyre,coure,coure,5,"(0, 1, 0)",1,5
coyps,coups,coups,6,"(0, 1, 0)",1,5
cowde,coude,coude,6,"(0, 1, 0)",1,5
colps,corps,corps,6,"(0, 1, 0)",1,5
élode,érode,éroder,6,"(0, 1, 0)",1,5
figne,fine,fin,6,"(0, 1, 0)",1,5
filoy,filou,filou,5,"(0, 1, 0)",1,5
firon,filon,filon,6,"(0, 1, 0)",1,5
filgn,film,film,7,"(0, 1, 0)",1,5
firle,fille,fille,7,"(0, 1, 0)",1,5
firet,filet,filet,7,"(0, 1, 0)",1,5
figwe,figue,figue,6,"(0, 1, 0)",1,5
fiels,fiers,fier,7,"(0, 1, 0)",1,5
fièle,fière,fière,7,"(0, 1, 0)",1,5
tzals,tzars,tzars,7,"(0, 1, 0)",1,5
twyau,tuyau,tuyau,6,"(0, 1, 0)",1,5
tlonc,tronc,tronc,6,"(0, 1, 0)",1,5
flole,flore,flore,6,"(0, 1, 0)",1,5
frirt,flirt,flirt,7,"(0, 1, 0)",1,5
freur,fleur,fleur,5,"(0, 1, 0)",1,5
fléaw,fléau,fléau,6,"(0, 1, 0)",1,5
franc,flanc,flanc,7,"(0, 1, 0)",1,5
flail,flair,flair,6,"(0, 1, 0)",1,5
fiong,fion,fion,6,"(0, 1, 0)",1,5
fiore,fiole,fiole,6,"(0, 1, 0)",1,5
enfra,enfla,enfler,6,"(0, 1, 0)",1,5
encle,encre,encre,6,"(0, 1, 0)",1,5
fagné,fané,faner,6,"(0, 1, 0)",1,5
éveir,éveil,éveil,7,"(0, 1, 0)",1,5
étara,étala,étala,7,"(0, 1, 0)",1,5
colan,coran,coran,6,"(0, 1, 0)",1,5
coqye,coque,coque,5,"(0, 1, 0)",1,5
comdé,condé,condé,5,"(0, 1, 0)",1,5
coris,colis,colis,6,"(0, 1, 0)",1,5
folça,força,força,6,"(0, 1, 0)",1,5
fomda,fonda,fonder,5,"(0, 1, 0)",1,5
foyet,fouet,fouet,6,"(0, 1, 0)",1,5
folêt,forêt,forêt,6,"(0, 1, 0)",1,5
fomds,fonds,fond,5,"(0, 1, 0)",1,5
forle,folle,fou,6,"(0, 1, 0)",1,5
frûte,flûte,flûte,7,"(0, 1, 0)",1,5
twlle,tulle,tulle,7,"(0, 1, 0)",1,5
tuire,tuile,tuile,7,"(0, 1, 0)",1,5
tluie,truie,truie,7,"(0, 1, 0)",1,5
fomça,fonça,fonçer,5,"(0, 1, 0)",1,5
felme,ferme,ferme,7,"(0, 1, 0)",1,5
felma,ferma,fermer,7,"(0, 1, 0)",1,5
cohye,cohue,cohue,5,"(0, 1, 0)",1,5
coeul,coeur,coeur,4,"(0, 1, 0)",1,5
cobla,cobra,cobra,6,"(0, 1, 0)",1,5
crown,clown,clown,6,"(0, 1, 0)",1,5
crore,clore,clore,6,"(0, 1, 0)",1,5
crodo,clodo,clodo,6,"(0, 1, 0)",1,5
flôla,frôla,frôler,7,"(0, 1, 0)",1,5
tlipe,tripe,tripe,7,"(0, 1, 0)",1,5
triby,tribu,tribu,6,"(0, 1, 0)",1,5
tlêve,trêve,trêve,7,"(0, 1, 0)",1,5
tlèpe,trèpe,trèpe,7,"(0, 1, 0)",1,5
floid,froid,froid,6,"(0, 1, 0)",1,5
flère,frère,frère,7,"(0, 1, 0)",1,5
flêle,frêle,frêle,7,"(0, 1, 0)",1,5
foyel,foyer,foyer,5,"(0, 1, 0)",1,5
tolse,torse,torse,6,"(0, 1, 0)",1,5
gaing,gain,gain,7,"(0, 1, 0)",1,5
futul,futur,futur,5,"(0, 1, 0)",1,5
fwsil,fusil,fusil,7,"(0, 1, 0)",1,5
fulie,furie,furie,7,"(0, 1, 0)",1,5
fwrax,furax,furax,7,"(0, 1, 0)",1,5
frwit,fruit,fruit,7,"(0, 1, 0)",1,5
tlapu,trapu,trapu,6,"(0, 1, 0)",1,5
tragn,tram,trame,7,"(0, 1, 0)",1,5
tlait,trait,trait,7,"(0, 1, 0)",1,5
tlain,train,train,7,"(0, 1, 0)",1,5
tlact,tract,tract,7,"(0, 1, 0)",1,5
flise,frise,friser,7,"(0, 1, 0)",1,5
flipé,fripé,friper,7,"(0, 1, 0)",1,5
flime,frime,frime,7,"(0, 1, 0)",1,5
foure,foule,foule,6,"(0, 1, 0)",1,5
folme,forme,forme,6,"(0, 1, 0)",1,5
folge,forge,forge,6,"(0, 1, 0)",1,5
folce,force,force,6,"(0, 1, 0)",1,5
clelc,clerc,clerc,7,"(0, 1, 0)",1,5
clail,clair,clair,6,"(0, 1, 0)",1,5
civir,civil,civil,7,"(0, 1, 0)",1,5
cignq,cinq,cinq,6,"(0, 1, 0)",1,5
cigne,cime,cime,7,"(0, 1, 0)",1,5
galni,garni,garnir,7,"(0, 1, 0)",1,5
tigle,tigre,tigre,7,"(0, 1, 0)",1,5
tiels,tiers,tiers,7,"(0, 1, 0)",1,5
tiegn,tien,tien,7,"(0, 1, 0)",1,5
thwne,thune,thune,7,"(0, 1, 0)",1,5
galce,garce,garce,7,"(0, 1, 0)",1,5
ganme,gamme,gamme,7,"(0, 1, 0)",1,5
garop,galop,galop,6,"(0, 1, 0)",1,5
garet,galet,galet,7,"(0, 1, 0)",1,5
totar,total,total,6,"(0, 1, 0)",1,5
tolve,torve,torve,6,"(0, 1, 0)",1,5
tawpe,taupe,taupe,7,"(0, 1, 0)",1,5
giret,gilet,gilet,7,"(0, 1, 0)",1,5
geôre,geôle,geôle,7,"(0, 1, 0)",1,5
gengt,gent,gent,6,"(0, 1, 0)",1,5
genle,genre,genre,6,"(0, 1, 0)",1,5
gémie,génie,génie,6,"(0, 1, 0)",1,5
gègne,gène,gène,6,"(0, 1, 0)",1,5
torlé,tollé,tollé,6,"(0, 1, 0)",1,5
toire,toile,toile,6,"(0, 1, 0)",1,5
tissw,tissu,tissu,6,"(0, 1, 0)",1,5
galde,garde,garde,7,"(0, 1, 0)",1,5
fygue,fugue,fugue,6,"(0, 1, 0)",1,5
cidle,cidre,cidre,7,"(0, 1, 0)",1,5
cibre,cible,cible,7,"(0, 1, 0)",1,5
choyx,choux,choux,5,"(0, 1, 0)",1,5
chiri,chili,chili,7,"(0, 1, 0)",1,5
chiem,chien,chien,7,"(0, 1, 0)",1,5
golge,gorge,gorge,6,"(0, 1, 0)",1,5
grand,gland,gland,7,"(0, 1, 0)",1,5
givle,givre,givre,7,"(0, 1, 0)",1,5
gitam,gitan,gitan,7,"(0, 1, 0)",1,5
girom,giron,giron,6,"(0, 1, 0)",1,5
telne,terne,terne,7,"(0, 1, 0)",1,5
telme,terme,terme,7,"(0, 1, 0)",1,5
tenye,tenue,tenue,5,"(0, 1, 0)",1,5
ténol,ténor,ténor,4,"(0, 1, 0)",1,5
tengd,tend,tendre,6,"(0, 1, 0)",1,5
tenps,temps,temps,7,"(0, 1, 0)",1,5
térex,télex,télex,7,"(0, 1, 0)",1,5
talte,tarte,tarte,7,"(0, 1, 0)",1,5
talif,tarif,tarif,7,"(0, 1, 0)",1,5
talée,tarée,taré,7,"(0, 1, 0)",1,5
talys,talus,talus,6,"(0, 1, 0)",1,5
glade,grade,grade,7,"(0, 1, 0)",1,5
glâce,grâce,grâce,7,"(0, 1, 0)",1,5
graar,graal,graal,7,"(0, 1, 0)",1,5
gogng,gong,gong,5,"(0, 1, 0)",1,5
gomds,gonds,gonds,5,"(0, 1, 0)",1,5
gorfe,golfe,golfe,6,"(0, 1, 0)",1,5
gnore,gnole,gnole,5,"(0, 1, 0)",1,5
grobe,globe,globe,6,"(0, 1, 0)",1,5
gifre,gifle,gifle,7,"(0, 1, 0)",1,5
gelbe,gerbe,gerbes,7,"(0, 1, 0)",1,5
gênge,gêne,gêne,6,"(0, 1, 0)",1,5
gyéri,guéri,guérir,7,"(0, 1, 0)",1,5
guèle,guère,guère,7,"(0, 1, 0)",1,5
glève,grève,grève,7,"(0, 1, 0)",1,5
glêle,grêle,grêle,7,"(0, 1, 0)",1,5
glavi,gravi,gravir,7,"(0, 1, 0)",1,5
glavé,gravé,graver,7,"(0, 1, 0)",1,5
glave,grave,grave,7,"(0, 1, 0)",1,5
chèle,chère,cher,7,"(0, 1, 0)",1,5
chawx,chaux,chaux,6,"(0, 1, 0)",1,5
ideng,idem,idem,7,"(0, 1, 0)",1,5
hurra,hurla,hurler,7,"(0, 1, 0)",1,5
tabow,tabou,tabou,5,"(0, 1, 0)",1,5
swshi,sushi,sushi,7,"(0, 1, 0)",1,5
swper,super,super,6,"(0, 1, 0)",1,5
syjet,sujet,sujet,6,"(0, 1, 0)",1,5
glief,grief,grief,7,"(0, 1, 0)",1,5
graim,grain,grain,7,"(0, 1, 0)",1,5
tawle,taule,taule,7,"(0, 1, 0)",1,5
syées,suées,suer,7,"(0, 1, 0)",1,5
swave,suave,suave,7,"(0, 1, 0)",1,5
styro,stylo,stylo,6,"(0, 1, 0)",1,5
stwps,stups,stups,7,"(0, 1, 0)",1,5
stole,store,store,6,"(0, 1, 0)",1,5
harle,halle,halle,7,"(0, 1, 0)",1,5
gyise,guise,guise,7,"(0, 1, 0)",1,5
gweux,gueux,gueux,6,"(0, 1, 0)",1,5
gyêpe,guêpe,guêpe,7,"(0, 1, 0)",1,5
gloin,groin,groin,6,"(0, 1, 0)",1,5
hunga,huma,humer,7,"(0, 1, 0)",1,5
héras,hélas,hélas,7,"(0, 1, 0)",1,5
haldi,hardi,hardi,7,"(0, 1, 0)",1,5
gyide,guide,guide,7,"(0, 1, 0)",1,5
châre,châle,châle,7,"(0, 1, 0)",1,5
chail,chair,chair,6,"(0, 1, 0)",1,5
certe,celte,celte,7,"(0, 1, 0)",1,5
cerle,celle,celui,7,"(0, 1, 0)",1,5
cèdle,cèdre,cèdre,7,"(0, 1, 0)",1,5
râcha,lâcha,lâcher,7,"(0, 1, 0)",1,5
stère,stèle,stèle,7,"(0, 1, 0)",1,5
sqyat,squat,squat,7,"(0, 1, 0)",1,5
splay,spray,spray,7,"(0, 1, 0)",1,5
spolt,sport,sport,6,"(0, 1, 0)",1,5
sowte,soute,soute,6,"(0, 1, 0)",1,5
havle,havre,havre,7,"(0, 1, 0)",1,5
hayte,haute,haut,7,"(0, 1, 0)",1,5
halpe,harpe,harpe,7,"(0, 1, 0)",1,5
halki,harki,harki,7,"(0, 1, 0)",1,5
halem,harem,harem,7,"(0, 1, 0)",1,5
syffi,suffi,suffir,7,"(0, 1, 0)",1,5
hivel,hiver,hiver,6,"(0, 1, 0)",1,5
hibow,hibou,hibou,5,"(0, 1, 0)",1,5
hewrt,heurt,heurt,6,"(0, 1, 0)",1,5
heule,heure,heure,6,"(0, 1, 0)",1,5
hêtle,hêtre,hêtre,7,"(0, 1, 0)",1,5
helse,herse,herse,7,"(0, 1, 0)",1,5
hélon,héron,héron,6,"(0, 1, 0)",1,5
helbe,herbe,herbe,7,"(0, 1, 0)",1,5
souli,souri,sourire,5,"(0, 1, 0)",1,5
sowrd,sourd,sourd,5,"(0, 1, 0)",1,5
sowci,souci,souci,6,"(0, 1, 0)",1,5
solts,sorts,sorts,6,"(0, 1, 0)",1,5
solte,sorte,sorte,6,"(0, 1, 0)",1,5
jowir,jouir,jouir,4,"(0, 1, 0)",1,5
jowes,joues,joue,5,"(0, 1, 0)",1,5
jasel,jaser,jaser,6,"(0, 1, 0)",1,5
iteng,item,item,7,"(0, 1, 0)",1,5
isora,isola,isoler,6,"(0, 1, 0)",1,5
calte,carte,carte,7,"(0, 1, 0)",1,5
calpe,carpe,carpe,7,"(0, 1, 0)",1,5
riait,liait,lier,7,"(0, 1, 0)",1,5
résée,lésée,léser,7,"(0, 1, 0)",1,5
régua,légua,léguer,6,"(0, 1, 0)",1,5
récha,lécha,lécher,7,"(0, 1, 0)",1,5
ratte,latte,latte,7,"(0, 1, 0)",1,5
soeyr,soeur,soeur,4,"(0, 1, 0)",1,5
socre,socle,socle,6,"(0, 1, 0)",1,5
soble,sobre,sobre,6,"(0, 1, 0)",1,5
hoyle,houle,houle,6,"(0, 1, 0)",1,5
hôter,hôtel,hôtel,7,"(0, 1, 0)",1,5
holde,horde,horde,6,"(0, 1, 0)",1,5
honme,homme,homme,6,"(0, 1, 0)",1,5
silop,sirop,sirop,6,"(0, 1, 0)",1,5
sioyx,sioux,sioux,5,"(0, 1, 0)",1,5
simus,sinus,sinus,5,"(0, 1, 0)",1,5
sirex,silex,silex,7,"(0, 1, 0)",1,5
sigre,sigle,sigle,7,"(0, 1, 0)",1,5
imdex,index,index,6,"(0, 1, 0)",1,5
idore,idole,idole,6,"(0, 1, 0)",1,5
hytte,hutte,hutte,7,"(0, 1, 0)",1,5
hwmus,humus,humus,6,"(0, 1, 0)",1,5
sorex,solex,solex,6,"(0, 1, 0)",1,5
laqye,laque,laque,6,"(0, 1, 0)",1,5
rança,lança,lancer,6,"(0, 1, 0)",1,5
camif,canif,canif,6,"(0, 1, 0)",1,5
cagne,cane,cane,6,"(0, 1, 0)",1,5
camal,canal,canal,6,"(0, 1, 0)",1,5
cagnp,camp,camp,7,"(0, 1, 0)",1,5
cârin,câlin,câlin,7,"(0, 1, 0)",1,5
lytte,lutte,lutte,7,"(0, 1, 0)",1,5
loual,loyal,loyal,6,"(0, 1, 0)",1,5
rocal,local,local,6,"(0, 1, 0)",1,5
livla,livra,livrer,7,"(0, 1, 0)",1,5
seuir,seuil,seuil,7,"(0, 1, 0)",1,5
sérun,sérum,sérum,6,"(0, 1, 0)",1,5
selpe,serpe,serpe,7,"(0, 1, 0)",1,5
